Work Item Id,Parent Work Item Id,TeamId,Created Date,Closed Date,State
21021,,7,2023-02-13 13:42:27,,Failed
21022,21571,7,2023-02-13 14:25:22,2023-04-21 09:13:17,Closed
21023,21571,7,2023-02-13 14:27:00,2023-05-03 08:08:51,Closed
21025,,1,2023-02-13 14:40:11,2023-02-14 15:16:44,Closed
21026,21571,7,2023-02-13 14:44:02,2023-05-16 09:22:58,Closed
21028,,7,2023-02-13 17:50:26,2023-02-13 18:33:49,Closed
21029,,,2023-02-13 17:59:04,2023-02-13 18:36:07,Closed
21030,18691,8,2023-02-13 18:18:40,2023-03-01 17:57:14,Closed
21031,16272,4,2023-02-13 18:18:44,2023-02-14 08:59:29,Closed
21032,,7,2023-02-13 18:20:51,2023-02-14 11:45:41,Closed
21033,,5,2023-02-13 18:22:12,2023-03-21 21:37:33,Closed
21034,,4,2023-02-13 18:54:32,,Failed
21035,21022,7,2023-02-13 19:12:32,2023-04-20 14:36:44,Closed
21036,21022,7,2023-02-13 19:14:24,2023-04-20 14:36:34,Closed
21037,21022,7,2023-02-13 19:20:00,2023-04-20 14:36:54,Closed
21038,,7,2023-02-13 19:23:35,,Failed
21039,,4,2023-02-13 19:33:16,2023-02-15 17:45:19,Closed
21040,,7,2023-02-13 20:19:20,2023-02-16 10:13:51,Closed
21041,,4,2023-02-13 21:02:40,2023-02-14 08:54:21,Closed
21042,20040,5,2023-02-13 21:26:38,2023-03-06 13:14:19,Closed
21043,,4,2023-02-13 21:35:25,2023-02-14 13:23:36,Closed
21044,,4,2023-02-13 23:36:00,2023-02-14 08:54:30,Closed
21045,,,2023-02-14 00:44:06,,Ready for Sprint
21046,,4,2023-02-14 00:49:13,2023-02-21 09:43:13,Closed
21049,,,2023-02-14 03:19:23,2023-02-15 22:08:52,Closed
21050,16099,4,2023-02-14 06:58:02,2023-02-16 00:30:46,Closed
21051,,4,2023-02-14 09:06:06,2023-02-14 09:13:29,Closed
21052,16272,4,2023-02-14 09:06:15,2023-02-15 11:15:35,Closed
21053,,7,2023-02-14 09:28:18,2023-03-27 09:39:29,Closed
21054,,1,2023-02-14 09:50:30,2023-02-20 09:19:08,Closed
21055,,4,2023-02-14 10:23:10,2023-02-15 17:45:28,Closed
21056,,,2023-02-14 10:33:46,,New
21057,21022,,2023-02-14 11:00:18,2023-03-14 09:44:48,Closed
21058,,7,2023-02-14 11:01:09,2023-02-14 11:42:31,Closed
21059,,7,2023-02-14 11:15:14,,New
21060,,7,2023-02-14 11:24:27,2023-02-14 12:07:54,Closed
21061,,7,2023-02-14 11:25:10,2023-02-14 11:42:07,Closed
21062,,7,2023-02-14 11:25:11,2023-02-14 11:41:49,Closed
21063,,,2023-02-14 11:31:12,2023-03-01 14:30:48,Closed
21064,,4,2023-02-14 11:37:42,,Failed
21065,21053,7,2023-02-14 12:15:37,2023-03-23 16:26:23,Closed
21066,21056,5,2023-02-14 12:26:43,2023-02-28 14:56:04,Closed
21069,,7,2023-02-14 12:57:05,2023-02-14 14:53:49,Closed
21070,,7,2023-02-14 12:58:44,,Failed
21071,16099,4,2023-02-14 12:59:11,2023-02-14 12:59:49,Closed
21073,16099,4,2023-02-14 13:05:43,2023-02-16 00:30:55,Closed
21074,20554,7,2023-02-14 13:43:43,2023-02-14 14:20:11,Closed
21075,,4,2023-02-14 13:45:28,,Failed
21076,21053,7,2023-02-14 13:57:11,2023-02-15 09:13:08,Closed
21077,16099,4,2023-02-14 14:00:13,2023-02-16 00:31:02,Closed
21078,,7,2023-02-14 14:01:09,2023-02-14 14:26:59,Closed
21079,16235,4,2023-02-14 14:12:22,2023-02-17 09:42:33,Closed
21080,,,2023-02-14 14:14:34,,Design
21081,,8,2023-02-14 14:16:32,2023-04-14 17:29:09,Closed
21082,,4,2023-02-14 14:18:13,,Failed
21083,20454,5,2023-02-14 14:19:34,,New
21084,20554,7,2023-02-14 14:20:32,2023-02-15 09:25:01,Closed
21085,16099,4,2023-02-14 14:29:15,2023-02-21 00:16:57,Closed
21086,16099,4,2023-02-14 14:32:41,2023-02-21 00:17:06,Closed
21087,,7,2023-02-14 14:36:43,,Failed
21088,,7,2023-02-14 14:48:10,2023-02-14 19:27:56,Closed
21089,20554,7,2023-02-14 14:53:53,2023-02-14 17:10:41,Closed
21090,,1,2023-02-14 15:16:46,2023-04-10 10:22:38,Closed
21091,21023,7,2023-02-14 15:28:38,2023-04-26 14:40:50,Closed
21092,21023,7,2023-02-14 15:29:26,2023-05-02 15:07:29,Closed
21093,,7,2023-02-14 15:51:58,2023-02-14 17:19:32,Closed
21094,,1,2023-02-14 15:59:54,2023-02-14 16:40:52,Closed
21095,21023,7,2023-02-14 16:04:02,2023-04-18 13:07:14,Closed
21096,,5,2023-02-14 16:58:16,2023-02-15 19:11:07,Closed
21097,,7,2023-02-14 17:01:13,2023-02-16 10:02:44,Closed
21098,15496,4,2023-02-14 17:09:34,2023-02-20 11:12:53,Closed
21099,16272,4,2023-02-14 17:11:09,2023-02-21 12:17:32,Closed
21100,,4,2023-02-14 17:20:46,,Failed
21101,16272,4,2023-02-14 17:45:28,,New
21102,16272,4,2023-02-14 17:46:10,2023-02-15 11:15:47,Closed
21103,16272,4,2023-02-14 17:49:03,2023-02-21 12:17:23,Closed
21104,,,2023-02-14 18:06:42,2023-02-20 20:51:06,Closed
21105,21104,,2023-02-14 18:06:51,2023-02-20 20:51:04,Closed
21106,,4,2023-02-14 18:13:01,,Failed
21108,,7,2023-02-14 18:49:55,2023-02-21 10:44:38,Closed
21109,,,2023-02-14 19:10:58,2023-02-14 20:11:51,Closed
21110,,,2023-02-14 19:19:47,,Design
21111,,7,2023-02-14 20:09:53,,Failed
21112,,7,2023-02-14 20:23:04,,Failed
21113,,4,2023-02-14 21:54:48,,Failed
21114,,4,2023-02-14 23:54:19,2023-02-15 15:20:53,Closed
21115,,3,2023-02-15 01:08:35,,New
21116,,3,2023-02-15 01:08:39,,Review
21117,,4,2023-02-15 02:00:23,2023-02-15 15:14:21,Closed
21118,,7,2023-02-15 02:41:15,2023-02-22 10:54:19,Closed
21119,,4,2023-02-15 07:16:01,2023-02-21 10:37:56,Closed
21120,15496,7,2023-02-15 07:55:26,2023-02-22 17:44:21,Closed
21121,,7,2023-02-15 10:02:20,2023-02-15 11:56:56,Closed
21122,,,2023-02-15 10:37:16,,Removed
21123,20642,7,2023-02-15 11:13:37,2023-02-16 13:36:41,Closed
21126,,4,2023-02-15 11:30:46,,Failed
21127,21022,,2023-02-15 11:40:15,2023-03-14 09:57:05,Closed
21128,,5,2023-02-15 12:12:59,2023-02-21 10:13:47,Closed
21129,,5,2023-02-15 12:23:23,,Failed
21130,,4,2023-02-15 12:45:12,2023-02-15 15:13:26,Closed
21131,,5,2023-02-15 13:01:55,2023-04-13 07:17:19,Closed
21132,15266,4,2023-02-15 13:05:18,2023-02-28 16:59:00,Closed
21133,20778,8,2023-02-15 13:15:55,2023-02-28 17:16:32,Closed
21134,,4,2023-02-15 13:16:05,2023-02-15 15:13:03,Closed
21135,21022,,2023-02-15 13:27:41,2023-03-14 09:48:12,Closed
21136,,4,2023-02-15 13:36:18,2023-03-20 12:04:13,Closed
21137,,4,2023-02-15 13:37:28,2023-02-15 15:10:00,Closed
21138,,4,2023-02-15 13:37:45,2023-02-15 15:10:08,Closed
21139,,,2023-02-15 13:44:24,2023-02-15 14:06:09,Closed
21140,21023,7,2023-02-15 13:57:29,2023-04-18 13:08:08,Closed
21141,21026,7,2023-02-15 13:59:58,2023-05-15 10:19:34,Closed
21142,21026,7,2023-02-15 14:01:17,2023-05-15 10:19:25,Closed
21143,,5,2023-02-15 14:11:12,2023-02-16 17:04:50,Closed
21144,,7,2023-02-15 14:16:49,,Failed
21145,21026,,2023-02-15 14:27:53,2023-03-17 09:06:24,Closed
21146,21026,7,2023-02-15 14:28:04,2023-03-17 09:15:16,Closed
21147,16272,4,2023-02-15 14:54:06,2023-02-20 11:19:32,Closed
21148,,4,2023-02-15 14:54:13,2023-02-15 15:09:42,Closed
21150,20564,7,2023-02-15 16:20:35,2023-02-15 17:55:38,Closed
21151,,7,2023-02-15 16:31:45,2023-02-15 18:10:23,Closed
21153,16272,4,2023-02-15 17:12:54,2023-02-16 12:38:54,Closed
21154,,4,2023-02-15 17:14:08,2023-02-15 17:21:31,Closed
21155,16272,4,2023-02-15 17:14:21,2023-02-16 13:59:36,Closed
21156,,4,2023-02-15 17:14:23,2023-02-15 17:21:21,Closed
21157,,4,2023-02-15 17:14:24,2023-02-15 17:21:11,Closed
21158,,7,2023-02-15 17:34:55,2023-02-16 10:31:06,Closed
21160,20564,7,2023-02-15 17:56:06,2023-02-16 09:39:25,Closed
21164,,4,2023-02-15 18:19:22,,Failed
21165,,,2023-02-15 18:26:19,,New
21167,20983,5,2023-02-15 18:47:56,2023-03-03 09:58:38,Closed
21168,20763,5,2023-02-15 18:48:50,2023-03-30 13:49:54,Closed
21169,21168,5,2023-02-15 18:49:46,2023-03-21 20:23:11,Closed
21170,18691,5,2023-02-15 19:07:22,2023-03-05 13:06:13,Closed
21171,,5,2023-02-15 19:14:58,,New
21172,,,2023-02-15 19:21:33,2023-03-14 22:21:05,Closed
21173,21172,,2023-02-15 19:21:49,2023-02-28 16:57:42,Closed
21174,,,2023-02-15 19:23:09,2023-02-16 03:17:27,Closed
21175,20813,5,2023-02-15 19:26:23,2023-02-17 18:42:41,Closed
21176,20813,5,2023-02-15 19:26:34,2023-02-17 18:37:36,Closed
21177,20813,5,2023-02-15 19:26:46,2023-02-27 08:27:05,Closed
21178,,,2023-02-15 19:55:43,,Analysis
21179,,,2023-02-15 19:56:27,,New
21180,,,2023-02-15 20:14:16,,Go to Market
21181,20913,,2023-02-15 22:22:09,2023-03-08 17:20:43,Closed
21182,,,2023-02-15 23:02:47,,New
21183,,2,2023-02-16 00:14:21,,New
21184,,,2023-02-16 03:16:39,,Removed
21186,,,2023-02-16 09:06:35,,New
21187,,1,2023-02-16 09:17:39,2023-02-16 11:44:14,Closed
21188,,4,2023-02-16 10:09:47,,Failed
21189,,5,2023-02-16 10:12:11,2023-02-17 10:06:55,Closed
21191,,1,2023-02-16 10:16:31,,New
21192,,7,2023-02-16 10:30:17,2023-02-16 11:24:08,Closed
21193,,7,2023-02-16 10:54:15,2023-02-16 11:42:47,Closed
21197,,3,2023-02-16 11:22:21,,Draft
21198,,4,2023-02-16 11:50:52,2023-02-21 09:05:50,Closed
21199,,4,2023-02-16 12:18:41,,Failed
21201,16272,4,2023-02-16 12:35:29,2023-02-21 12:17:43,Closed
21202,15496,4,2023-02-16 13:08:38,2023-02-20 11:21:54,Closed
21204,,5,2023-02-16 13:17:58,,Failed
21205,,,2023-02-16 13:28:22,,Design
21206,,4,2023-02-16 13:48:56,2023-02-21 09:42:59,Closed
21207,,4,2023-02-16 13:54:14,2023-02-21 09:06:00,Closed
21209,16272,4,2023-02-16 14:08:13,2023-02-21 12:17:58,Closed
21210,,1,2023-02-16 14:10:54,2023-02-21 10:19:28,Closed
21212,,7,2023-02-16 14:30:43,,Failed
21213,,7,2023-02-16 14:50:48,2023-03-20 14:03:31,Closed
21215,16272,4,2023-02-16 16:28:44,2023-02-20 11:19:55,Closed
21216,,4,2023-02-16 16:34:42,,Failed
21217,20611,,2023-02-16 17:08:39,2023-02-28 17:09:20,Closed
21220,,,2023-02-16 18:24:11,2023-02-20 20:50:55,Closed
21221,21220,,2023-02-16 18:24:31,2023-02-20 20:50:53,Closed
21222,16272,4,2023-02-16 18:25:40,2023-02-16 19:37:09,Closed
21224,15496,4,2023-02-16 18:41:05,2023-02-20 09:47:11,Closed
21225,,4,2023-02-16 18:49:55,2023-02-20 13:43:47,Closed
21226,,4,2023-02-16 19:13:22,2023-02-20 17:18:20,Closed
21228,,4,2023-02-16 19:33:49,2023-02-21 09:05:29,Closed
21229,,4,2023-02-16 20:22:34,,Failed
21230,,2,2023-02-16 20:32:18,,New
21231,16272,4,2023-02-16 21:00:10,2023-02-20 11:20:36,Closed
21232,,5,2023-02-16 21:09:15,,Failed
21233,,4,2023-02-16 21:17:55,,Failed
21234,20775,5,2023-02-16 22:33:35,2023-03-08 20:04:22,Closed
21235,20775,5,2023-02-16 22:33:43,2023-03-08 20:07:31,Closed
21236,,5,2023-02-16 23:11:01,,Failed
21238,,4,2023-02-16 23:39:42,2023-02-22 19:07:56,Closed
21239,,5,2023-02-16 23:57:30,,Failed
21240,,5,2023-02-17 00:53:31,,Failed
21241,16272,4,2023-02-17 09:43:44,2023-02-21 12:17:36,Closed
21242,16235,4,2023-02-17 09:45:40,2023-02-26 20:27:15,Closed
21245,12503,7,2023-02-17 11:28:09,2023-02-21 17:27:27,Closed
21246,12503,7,2023-02-17 11:28:09,2023-02-22 12:15:26,Closed
21247,20642,7,2023-02-17 11:28:09,2023-02-21 17:13:09,Closed
21248,20642,7,2023-02-17 11:28:10,2023-02-22 11:00:52,Closed
21249,,4,2023-02-17 11:57:49,,Failed
21250,16099,4,2023-02-17 12:13:29,2023-03-22 13:45:37,Closed
21251,,1,2023-02-17 12:41:33,2023-04-10 10:15:30,Closed
21252,,1,2023-02-17 12:45:13,2023-04-10 10:17:54,Closed
21253,16099,4,2023-02-17 13:00:43,2023-02-20 17:17:28,Closed
21254,,7,2023-02-17 13:04:11,2023-02-20 11:20:54,Closed
21256,,,2023-02-17 13:54:35,2023-03-22 08:24:23,Closed
21257,,5,2023-02-17 14:36:54,,Failed
21258,16099,4,2023-02-17 15:20:49,2023-02-21 00:14:10,Closed
21259,20798,8,2023-02-17 15:50:02,2023-02-28 17:16:55,Closed
21260,,4,2023-02-17 15:52:22,,Failed
21261,16272,4,2023-02-17 16:00:12,2023-02-21 09:18:36,Closed
21262,21394,4,2023-02-17 16:20:32,2023-03-29 00:03:30,Closed
21263,16099,4,2023-02-17 16:21:36,2023-02-21 00:19:05,Closed
21264,21394,4,2023-02-17 16:22:06,2023-03-13 15:27:00,Closed
21265,21394,4,2023-02-17 16:23:06,2023-03-21 17:13:57,Closed
21266,,4,2023-02-17 16:32:39,2023-02-21 09:20:06,Closed
21268,21394,4,2023-02-17 17:37:32,2023-03-29 00:04:33,Closed
21269,21394,4,2023-02-17 17:38:35,2023-03-29 00:04:17,Closed
21270,,5,2023-02-17 18:38:23,2023-02-21 10:35:21,Closed
21271,,5,2023-02-17 19:58:42,,Failed
21272,,7,2023-02-17 21:40:50,2023-02-22 08:27:13,Closed
21273,,7,2023-02-17 21:51:30,2023-02-21 21:05:28,Closed
21274,20772,,2023-02-17 22:41:50,2023-02-21 20:41:26,Closed
21278,18731,4,2023-02-18 17:01:26,2023-03-04 16:16:43,Closed
21279,18731,4,2023-02-19 18:30:06,2023-04-01 14:40:37,Closed
21280,20601,5,2023-02-20 07:42:59,2023-03-06 10:38:09,Closed
21281,,5,2023-02-20 07:53:15,2023-02-20 16:44:30,Closed
21282,,5,2023-02-20 08:46:34,,Failed
21283,20542,4,2023-02-20 09:49:36,2023-02-26 21:10:47,Closed
21284,16099,4,2023-02-20 10:23:09,2023-03-21 08:50:01,Closed
21285,,4,2023-02-20 10:49:35,2023-02-21 09:05:39,Closed
21286,15496,4,2023-02-20 10:49:48,2023-02-20 11:21:16,Closed
21287,,4,2023-02-20 11:28:39,2023-03-06 11:33:22,Closed
21288,21184,,2023-02-20 12:28:18,,New
21289,21571,7,2023-02-20 12:34:05,,Active
21291,21289,7,2023-02-20 12:38:44,2023-05-18 13:32:36,Closed
21292,,,2023-02-20 12:47:15,2023-02-20 13:42:39,Closed
21293,,7,2023-02-20 13:53:11,,Failed
21295,,5,2023-02-20 14:15:10,2023-03-03 13:43:40,Closed
21296,,1,2023-02-20 14:54:42,2023-02-21 14:58:19,Closed
21298,,4,2023-02-20 15:14:29,,Failed
21299,,5,2023-02-20 15:17:09,,Failed
21300,,7,2023-02-20 15:22:34,,Failed
21301,,7,2023-02-20 15:35:11,2023-03-07 15:51:04,Closed
21302,20886,8,2023-02-20 15:36:10,2023-02-22 14:09:15,Closed
21303,,7,2023-02-20 15:46:09,2023-02-21 09:52:50,Closed
21304,,7,2023-02-20 15:50:08,,Failed
21305,,5,2023-02-20 16:02:11,,Failed
21306,,,2023-02-20 16:03:09,,Design
21307,21289,7,2023-02-20 16:51:17,2023-03-17 09:07:16,Closed
21308,,7,2023-02-20 16:59:32,2023-02-21 12:01:48,Closed
21309,,7,2023-02-20 17:28:59,2023-02-21 12:11:17,Closed
21310,20774,5,2023-02-20 18:45:05,2023-02-20 20:35:43,Closed
21311,,,2023-02-20 18:46:55,,New
21312,21311,,2023-02-20 18:58:51,2023-02-27 18:06:01,Closed
21313,21311,,2023-02-20 19:02:58,,Go to Market
21314,21311,,2023-02-20 19:07:00,,New
21315,21311,,2023-02-20 19:09:41,,Discovery
21316,,,2023-02-20 20:17:23,,New
21317,21312,,2023-02-20 20:36:09,2023-02-22 19:14:34,Closed
21318,21312,,2023-02-20 20:37:19,2023-02-27 17:20:58,Closed
21319,20913,,2023-02-20 20:55:56,2023-02-21 16:44:32,Closed
21320,21170,5,2023-02-20 23:22:43,2023-03-02 12:49:09,Closed
21322,21170,5,2023-02-20 23:22:56,2023-02-22 23:10:11,Closed
21323,16099,4,2023-02-21 00:30:48,2023-02-27 16:41:49,Closed
21324,16099,4,2023-02-21 00:41:54,2023-02-27 09:22:36,Closed
21325,,8,2023-02-21 00:43:20,2023-03-15 17:47:48,Closed
21326,,5,2023-02-21 00:47:17,2023-02-21 23:54:14,Closed
21327,,4,2023-02-21 00:49:30,2023-02-26 20:33:48,Closed
21328,,8,2023-02-21 00:49:45,2023-03-13 10:43:29,Closed
21329,16099,4,2023-02-21 01:00:02,2023-02-27 16:40:33,Closed
21330,,8,2023-02-21 01:01:35,2023-03-13 10:38:40,Closed
21331,,4,2023-02-21 09:06:29,2023-02-21 09:14:39,Closed
21332,16272,4,2023-02-21 09:06:58,2023-02-21 09:19:08,Closed
21333,16272,4,2023-02-21 09:06:59,2023-02-21 09:19:15,Closed
21334,16272,4,2023-02-21 09:44:36,2023-02-22 08:27:00,Closed
21335,,7,2023-02-21 10:32:32,,Failed
21336,,3,2023-02-21 10:51:05,,Resolved
21337,,4,2023-02-21 11:02:45,2023-02-28 18:51:34,Closed
21338,,7,2023-02-21 11:36:53,2023-02-21 12:41:46,Closed
21339,20777,5,2023-02-21 12:18:46,2023-02-21 23:49:05,Closed
21340,20777,5,2023-02-21 12:19:17,2023-02-21 23:49:27,Closed
21342,,7,2023-02-21 14:23:49,2023-03-01 12:50:03,Closed
21343,,7,2023-02-21 14:32:51,2023-02-21 15:37:38,Closed
21346,20588,7,2023-02-21 15:56:48,2023-03-02 20:59:10,Closed
21348,16099,4,2023-02-21 16:08:12,2023-03-21 08:25:20,Closed
21349,,5,2023-02-21 17:11:32,2023-02-21 23:54:09,Closed
21350,16099,4,2023-02-21 17:16:57,2023-02-27 09:22:18,Closed
21351,20500,,2023-02-21 17:37:44,2023-03-06 19:03:43,Closed
21352,21313,,2023-02-21 17:46:57,2023-03-06 19:04:52,Closed
21353,21352,,2023-02-21 17:58:16,2023-03-06 19:04:48,Closed
21355,15496,4,2023-02-21 19:08:24,2023-02-23 09:58:32,Closed
21356,20336,2,2023-02-21 19:46:34,2023-03-02 15:57:58,Closed
21357,20336,2,2023-02-21 19:47:14,2023-03-09 17:26:52,Closed
21358,,,2023-02-21 19:58:26,2023-04-03 22:51:35,Closed
21359,21358,,2023-02-21 19:58:37,2023-04-03 22:51:33,Closed
21360,20336,2,2023-02-21 20:17:46,2023-03-02 15:57:51,Closed
21361,,,2023-02-21 20:35:08,,New
21362,,,2023-02-21 20:37:23,,Removed
21363,,,2023-02-21 20:38:18,,New
21364,,,2023-02-21 20:39:14,,Removed
21365,,,2023-02-21 20:39:49,,Removed
21366,21313,,2023-02-21 20:43:01,2023-03-28 20:51:09,Closed
21367,21366,,2023-02-21 20:44:42,2023-03-21 17:34:30,Closed
21368,18693,2,2023-02-21 23:19:55,2023-03-07 18:09:36,Closed
21369,,7,2023-02-21 23:48:18,2023-03-01 15:00:39,Closed
21370,,4,2023-02-22 00:03:57,2023-02-27 16:34:36,Closed
21371,20438,,2023-02-22 00:06:26,2023-02-28 23:07:15,Closed
21372,21170,5,2023-02-22 00:33:42,,Removed
21374,15496,4,2023-02-22 01:57:28,2023-02-23 09:58:20,Closed
21375,16235,4,2023-02-22 07:49:35,2023-02-22 15:04:10,Closed
21376,16272,4,2023-02-22 07:58:35,2023-02-26 19:08:19,Closed
21377,16235,4,2023-02-22 08:11:49,2023-02-22 15:30:08,Closed
21378,,8,2023-02-22 08:12:36,2023-04-19 12:19:56,Closed
21379,,5,2023-02-22 08:22:03,2023-03-02 08:42:25,Closed
21380,16235,4,2023-02-22 08:25:25,2023-03-07 14:18:50,Closed
21381,,4,2023-02-22 08:31:43,2023-03-01 16:03:36,Closed
21382,,,2023-02-22 08:35:24,,New
21384,,4,2023-02-22 09:59:55,2023-03-06 11:33:09,Closed
21386,,4,2023-02-22 10:36:54,,Failed
21387,,4,2023-02-22 10:50:44,2023-03-06 20:33:52,Closed
21388,20642,7,2023-02-22 11:01:10,2023-03-07 19:02:29,Closed
21389,,5,2023-02-22 11:15:08,,Failed
21390,,4,2023-02-22 11:29:36,,Failed
21391,16099,4,2023-02-22 11:49:54,2023-02-27 09:23:27,Closed
21392,,7,2023-02-22 11:53:03,2023-02-22 14:40:53,Closed
21393,,4,2023-02-22 12:09:08,,Failed
21394,,4,2023-02-22 12:28:41,,New
21395,16099,4,2023-02-22 12:36:48,2023-02-27 16:39:55,Closed
21396,,5,2023-02-22 13:12:29,,Failed
21397,,4,2023-02-22 13:14:11,,Failed
21398,16272,4,2023-02-22 14:14:30,2023-03-07 15:08:18,Closed
21399,21394,4,2023-02-22 14:34:41,2023-04-23 22:16:00,Closed
21400,21394,4,2023-02-22 14:37:41,2023-04-23 22:16:25,Closed
21406,16099,4,2023-02-22 15:14:01,,New
21407,,4,2023-02-22 15:15:40,,New
21408,20770,4,2023-02-22 16:51:31,2023-03-27 11:45:52,Closed
21409,21408,,2023-02-22 17:27:22,2023-02-27 16:37:14,Closed
21410,21408,4,2023-02-22 18:52:28,2023-03-09 09:25:16,Closed
21411,21408,4,2023-02-22 18:53:00,2023-03-09 09:25:00,Closed
21412,21408,4,2023-02-22 18:53:09,2023-03-09 09:25:32,Closed
21413,21408,4,2023-02-22 18:53:19,2023-03-22 10:05:01,Closed
21414,16272,4,2023-02-23 09:23:27,2023-03-07 15:07:26,Closed
21415,,4,2023-02-23 09:54:04,,Failed
21416,15496,4,2023-02-23 09:58:53,2023-02-28 01:22:25,Closed
21417,16099,4,2023-02-23 12:22:01,2023-03-21 08:17:48,Closed
21418,,4,2023-02-23 14:48:27,,Failed
21419,20663,,2023-02-23 18:07:46,2023-03-06 19:03:54,Closed
21420,16099,4,2023-02-23 21:09:54,2023-02-27 16:41:13,Closed
21421,,,2023-02-24 00:37:23,2023-02-24 23:48:13,Closed
21422,,4,2023-02-24 15:23:53,,Failed
21423,21320,8,2023-02-24 17:08:20,2023-02-28 17:14:53,Closed
21424,,,2023-02-24 17:59:24,2023-02-25 00:20:06,Closed
21425,21424,,2023-02-24 18:06:17,2023-02-25 00:20:03,Closed
21426,,5,2023-02-24 18:29:55,,Failed
21427,,7,2023-02-24 19:19:54,2023-03-13 10:41:37,Closed
21428,,7,2023-02-24 19:25:36,2023-03-13 10:41:50,Closed
21429,20913,,2023-02-24 19:50:02,2023-02-24 19:51:40,Closed
21430,20542,4,2023-02-26 21:10:38,2023-03-21 23:10:15,Closed
21431,21379,5,2023-02-27 08:55:29,2023-03-02 08:42:16,Closed
21432,,5,2023-02-27 11:52:20,2023-03-01 16:27:50,Closed
21433,,,2023-02-27 15:07:06,2023-03-09 20:02:36,Closed
21434,20448,5,2023-02-27 15:48:54,2023-02-27 20:08:24,Closed
21435,15266,4,2023-02-27 16:12:48,,New
21436,16099,4,2023-02-27 16:31:45,2023-03-05 22:59:30,Closed
21437,16099,4,2023-02-27 16:58:13,2023-03-05 23:43:01,Closed
21438,20774,5,2023-02-27 16:59:09,2023-02-27 17:13:09,Closed
21439,,4,2023-02-27 17:01:35,2023-02-28 18:51:25,Closed
21440,20813,5,2023-02-27 17:15:47,2023-02-27 18:37:25,Closed
21442,20774,8,2023-02-27 18:39:54,2023-03-06 17:44:50,Closed
21443,18906,,2023-02-27 22:24:01,2023-03-18 00:08:53,Closed
21444,,,2023-02-27 22:38:28,,New
21445,,,2023-02-27 22:43:28,,Removed
21446,,,2023-02-27 22:43:29,,Removed
21447,,,2023-02-27 22:43:29,,New
21448,16099,4,2023-02-27 23:50:23,,Removed
21449,,,2023-02-28 00:13:19,2023-03-06 18:59:47,Closed
21450,21449,,2023-02-28 00:13:28,2023-02-28 23:10:18,Closed
21451,21449,,2023-02-28 00:13:36,2023-03-06 22:27:08,Closed
21452,21449,,2023-02-28 00:13:52,2023-03-06 22:27:04,Closed
21453,,,2023-02-28 00:17:50,2023-03-13 20:49:50,Closed
21454,21453,,2023-02-28 00:18:54,2023-03-09 00:21:50,Closed
21455,21443,,2023-02-28 00:56:28,2023-03-13 16:51:22,Closed
21456,,4,2023-02-28 13:32:23,2023-02-28 18:51:50,Closed
21458,,,2023-02-28 14:01:26,,Design
21459,,4,2023-02-28 14:49:26,2023-02-28 18:51:33,Closed
21460,16099,4,2023-02-28 15:31:11,2023-03-08 22:50:13,Closed
21461,,4,2023-02-28 15:52:23,,Failed
21464,,3,2023-02-28 16:02:48,2023-02-28 16:29:14,Closed
21465,,3,2023-02-28 16:04:13,2023-02-28 16:04:35,Closed
21466,,3,2023-02-28 16:12:27,2023-02-28 16:12:34,Closed
21468,,3,2023-02-28 16:29:11,2023-02-28 16:31:43,Closed
21469,20774,5,2023-02-28 16:45:44,2023-03-02 14:13:22,Closed
21470,21172,,2023-02-28 16:57:20,2023-03-14 22:21:02,Closed
21471,16235,4,2023-02-28 17:49:47,2023-03-07 14:18:37,Closed
21472,,4,2023-02-28 18:12:55,2023-03-21 15:10:25,Closed
21473,,,2023-02-28 19:24:53,2023-03-06 17:27:11,Closed
21474,21473,,2023-02-28 19:25:30,2023-03-06 22:31:53,Closed
21475,,,2023-02-28 19:49:04,,Design
21476,,4,2023-02-28 22:02:42,,Failed
21477,,4,2023-02-28 22:28:17,,Failed
21478,,4,2023-03-01 08:54:51,2023-03-06 11:33:37,Closed
21480,20866,7,2023-03-01 10:30:09,2023-03-01 11:13:08,Closed
21481,20866,7,2023-03-01 10:30:51,2023-03-01 11:13:16,Closed
21482,20866,7,2023-03-01 10:31:12,2023-03-01 11:13:24,Closed
21483,,7,2023-03-01 10:34:42,2023-03-01 16:32:58,Closed
21485,16099,4,2023-03-01 10:55:23,2023-03-05 23:42:50,Closed
21487,,1,2023-03-01 11:26:20,2023-03-03 11:26:35,Closed
21489,21170,5,2023-03-01 11:52:40,2023-03-02 12:48:15,Closed
21490,,4,2023-03-01 12:12:06,2023-03-06 11:33:25,Closed
21494,21394,4,2023-03-01 12:45:31,2023-03-29 00:06:21,Closed
21495,,5,2023-03-01 12:51:39,2023-03-06 13:06:13,Closed
21496,,7,2023-03-01 12:57:59,2023-03-01 16:37:47,Closed
21497,,,2023-03-01 12:59:07,,Design
21498,,,2023-03-01 12:59:08,,Design
21500,,,2023-03-01 14:07:38,2023-04-11 15:16:10,Closed
21502,,7,2023-03-01 14:11:43,2023-03-01 15:00:32,Closed
21506,,4,2023-03-01 14:57:24,2023-03-09 13:59:30,Closed
21507,,,2023-03-01 15:03:41,,New
21508,,5,2023-03-01 15:05:22,,Failed
21509,,7,2023-03-01 15:19:45,2023-03-01 16:35:27,Closed
21513,16099,4,2023-03-01 15:50:34,2023-03-20 16:21:41,Closed
